[abarrotar]	{v}	"jampack(icl>stuff>do,equ>jam,agt>thing,obj>concrete_thing,ins>thing)"	"CROWD OR PACK TO CAPACITY"	"THE THEATER WAS JAMPACKED"	{v}	0,auto;
[abarrotar]	{v}	"ram(icl>stuff>do,equ>jam,agt>thing,obj>thing)"	"CROWD OR PACK TO CAPACITY"	"THE THEATER WAS JAMPACKED"	{v}	0,auto;
[abarrotar]	{v}	"wad(icl>stuff>do,equ>jam,agt>thing,obj>thing)"	"CROWD OR PACK TO CAPACITY"	"THE THEATER WAS JAMPACKED"	{v}	0,auto;
[abastecer]	{v}	"buy_in(icl>buy>do,agt>volitional_thing,obj>concrete_thing,cag>thing)"	"TO BUY SOMETHING IN LARGE QUANTITIES"	"COMPANIES (AGT) ARE BUYING IN PAPER (OBJ) FROM EVERYWHERE (SRC)."	{v}	0,auto;
[abastecer]	{v}	"issue(icl>do,equ>distribute,plf>thing,agt>thing,obj>thing,rec>thing)"	"CIRCULATE OR DISTRIBUTE"	"ISSUE A NEW UNIFORM TO THE CHILDREN"	{v}	0,auto;
[abastecer]	{v}	"supply(icl>deliver>do,plt>thing,agt>thing,obj>thing)"	"CIRCULATE, DISTRIBUTE OR DELIVER REGULARLY"	"WE (AGT) CAN SUPPLY THE GOODS (OBJ) TO YOUR STORE (PLT)"	{v}	0,auto;
[abastecer]	{v}	"take_in(icl>receive>do,agt>thing,obj>thing)"	"ACCEPT"	"THE CLOTH TAKES UP THE LIQUID"	{v}	0,auto;
[abastecer]	{v}	"take_up(icl>receive>do,equ>take_in,agt>thing,obj>thing)"	"ACCEPT"	"THE CLOTH TAKES UP THE LIQUID"	{v}	0,auto;
[abastecimiento]	{n}	"provision(icl>action,agt>thing,obj>thing,rec>thing)"	"THE ACTIVITY OF SUPPLYING OR PROVIDING SOMETHING"	"EFFECTIVE PROVISION OF PRE-SCHOOL EDUCATION"	{n}	0,auto;
[abastecimiento]	{n}	"supply(icl>activity>thing,equ>provision)"	"THE ACTIVITY OF SUPPLYING OR PROVIDING SOMETHING"	""	{n}	0,auto;
[abasto]	{n}	"commissariat(icl>food>thing)"	"A STOCK OR SUPPLY OF FOODS"	""	{n}	0,auto;
[abasto]	{n}	"provender(icl>food>thing,equ>commissariat)"	"A STOCK OR SUPPLY OF FOODS"	""	{n}	0,auto;
[abasto]	{n}	"provision(icl>action,agt>thing,obj>thing,rec>thing)"	"THE ACTIVITY OF SUPPLYING OR PROVIDING SOMETHING"	"EFFECTIVE PROVISION OF PRE-SCHOOL EDUCATION"	{n}	0,auto;
[abasto]	{n}	"supply(icl>activity>thing,equ>provision)"	"THE ACTIVITY OF SUPPLYING OR PROVIDING SOMETHING"	""	{n}	0,auto;
[abatir]	{v}	"cast_down(icl>discourage>do,equ>depress,agt>thing,obj>thing)"	"LOWER SOMEONE'S SPIRITS"	"MARY WAS CAST DOWN BY THE BAD NEWS ABOUT HER MOTHER."	{v}	0,auto;
[abatir]	{v}	"deject(icl>discourage>do,equ>depress,agt>thing,obj>thing)"	"LOWER SOMEONE'S SPIRITS"	"MAKE DOWNHEARTED"	{v}	0,auto;
[abatir]	{v}	"demoralize(icl>discourage>do,equ>depress,agt>thing,obj>thing)"	"LOWER SOMEONE'S SPIRITS"	"MAKE DOWNHEARTED"	{v}	0,auto;
[abatir]	{v}	"depress(icl>discourage>do,agt>thing,obj>thing,met>thing)"	"LOWER SOMEONE'S SPIRITS"	"MAKE DOWNHEARTED"	{v}	0,auto;
[abatir]	{v}	"dishearten(icl>discourage>do,agt>thing,obj>thing)"	"TAKE AWAY THE ENTHUSIASM OF"	""	{v}	0,auto;
[abatir]	{v}	"dismay(icl>discourage>do,equ>depress,agt>thing,obj>thing)"	"LOWER SOMEONE'S SPIRITS"	"MAKE DOWNHEARTED"	{v}	0,auto;
[abatir]	{v}	"dispirit(icl>discourage>do,equ>depress,agt>thing,obj>thing)"	"LOWER SOMEONE'S SPIRITS"	"MAKE DOWNHEARTED"	{v}	0,auto;
[abatir]	{v}	"get_down(icl>discourage>do,equ>depress,agt>thing,obj>thing)"	"LOWER SOMEONE'S SPIRITS"	"MAKE DOWNHEARTED"	{v}	0,auto;
[abatir]	{v}	"put_off(icl>discourage>do,equ>dishearten,agt>thing,obj>thing)"	"TAKE AWAY THE ENTHUSIASM OF"	""	{v}	0,auto;
[abatir]	{v}	"reduce(icl>do,equ>demote,cob>person,agt>person,obj>person)"	"LOWER IN GRADE OR RANK"	"SHE REDUCED HER SECRETARY TO A SERVANT"	{v}	0,auto;
[abatir]	{v}	"topple(icl>descend>occur,equ>tumble,plt>thing,plf>thing,obj>thing)"	"FALL DOWN, AS IF COLLAPSING"	"THE TOWER OF THE WORLD TRADE CENTER TUMBLED AFTER THE PLANE HIT IT"	{v}	0,auto;
[abatir]	{v}	"tumble(icl>descend>occur,plt>thing,plf>thing,obj>concrete_thing)"	"FALL DOWN, AS IF COLLAPSING"	"THE TOWER OF THE WORLD TRADE CENTER TUMBLED AFTER THE PLANE HIT IT"	{v}	0,auto;
[abdomen]	{n}	"abdomen(icl>body_part>thing)"	"THE REGION OF THE BODY OF A VERTEBRATE BETWEEN THE THORAX AND THE PELVIS"	""	{n}	0,auto;
[abdomen]	{n}	"belly(icl>body_part>thing,equ>abdomen)"	"THE REGION OF THE BODY OF A VERTEBRATE BETWEEN THE THORAX AND THE PELVIS"	""	{n}	0,auto;
[abdomen]	{n}	"venter(icl>body_part>thing,equ>abdomen)"	"THE REGION OF THE BODY OF A VERTEBRATE BETWEEN THE THORAX AND THE PELVIS"	""	{n}	0,auto;
[abdominal]	{n}	"press-up(icl>arm_exercise>thing,equ>pushup)"	"AN ARM EXERCISE PERFORMED LYING FACE TO THE FLOOR AND PUSHING THE BODY UP AND DOWN WITH THE ARMS"	""	{n}	0,auto;
[abdominal]	{n}	"pushup(icl>arm_exercise>thing)"	"AN ARM EXERCISE PERFORMED LYING FACE TO THE FLOOR AND PUSHING THE BODY UP AND DOWN WITH THE ARMS"	""	{n}	0,auto;
[abeja]	{n}	"sharpie(icl>actor>thing,equ>eager_beaver)"	"AN ALERT AND ENERGETIC PERSON"	""	{n}	0,auto;
[aberrante]	{a}	"aberrant(icl>adj)"	"MARKEDLY DIFFERENT FROM AN ACCEPTED NORM"	"ABERRANT BEHAVIOR"	{a}	0,auto;
[abertura]	{n}	"gap(icl>space>thing,equ>opening)"	"AN OPEN OR EMPTY SPACE IN OR BETWEEN THINGS"	"THE EXPLOSION MADE A GAP IN THE WALL"	{n}	0,auto;
[abertura]	{n}	"opening(icl>artifact>thing)"	"A VACANT OR UNOBSTRUCTED SPACE THAT IS MAN-MADE"	"THEY LEFT A SMALL OPENING FOR THE CAT AT THE BOTTOM OF THE DOOR"	{n}	0,auto;
[abertura]	{n}	"opening(icl>introduction>thing)"	"THE INITIAL PART OF THE INTRODUCTION"	"THE OPENING ESTABLISHED THE BASIC THEME"	{n}	0,auto;
[abertura]	{n}	"opening(icl>space>thing)"	"AN OPEN OR EMPTY SPACE IN OR BETWEEN THINGS"	"THERE WAS A SMALL OPENING BETWEEN THE TREES"	{n}	0,auto;
[abertura]	{n}	"rent(icl>tear>thing)"	"THE ACT OF RENDING OR RIPPING OR SPLITTING SOMETHING"	"HE GAVE THE ENVELOPE A VIGOROUS RIP"	{n}	0,auto;
[abertura]	{n}	"rip(icl>tear>thing,equ>rent)"	"THE ACT OF RENDING OR RIPPING OR SPLITTING SOMETHING"	"HE GAVE THE ENVELOPE A VIGOROUS RIP"	{n}	0,auto;
[abertura]	{n}	"split(icl>tear>thing,equ>rent)"	"THE ACT OF RENDING OR RIPPING OR SPLITTING SOMETHING"	"HE GAVE THE ENVELOPE A VIGOROUS RIP"	{n}	0,auto;
[abierto]	{a}	"assailable(icl>adj)"	"NOT DEFENDED OR CAPABLE OF BEING DEFENDED"	"AN OPEN CITY"	{a}	0,auto;
[abierto]	{a}	"forthcoming(icl>adj,equ>extroverted)"	"AT EASE IN TALKING TO OTHERS"	""	{a}	0,auto;
[abierto]	{a}	"open(icl>adj,equ>assailable)"	"NOT DEFENDED OR CAPABLE OF BEING DEFENDED"	"AN OPEN CITY"	{a}	0,auto;
[abierto]	{a}	"open(icl>adj,equ>candid)"	"OPENLY STRAIGHTFORWARD AND DIRECT WITHOUT RESERVE OR SECRETIVENESS"	"AN OPEN AND TRUSTING NATURE"	{a}	0,auto;
[abierto]	{a}	"open(icl>adj,equ>overt,ant>covert)"	"OPEN AND OBSERVABLE"	"OPEN BALLOTS"	{a}	0,auto;
[abierto]	{a}	"overt(icl>adj,ant>covert)"	"OPEN AND OBSERVABLE"	"AN OVERT LIE"	{a}	0,auto;
[abierto]	{a}	"undecided(icl>adj,equ>open)"	"NOT BROUGHT TO A CONCLUSION"	"OUR POSITION ON THIS BILL IS STILL UNDECIDED"	{a}	0,auto;
[abierto]	{a}	"undefended(icl>adj,equ>assailable)"	"NOT DEFENDED OR CAPABLE OF BEING DEFENDED"	"AN OPEN CITY"	{a}	0,auto;
[abismo]	{n}	"hell(icl>imaginary_place>thing,equ>hel)"	"(RELIGION) THE WORLD OF THE DEAD"	"HE DIDN'T WANT TO GO TO HELL WHEN HE DIED"	{n}	0,auto;
[abismo]	{n}	"underworld(icl>imaginary_place>thing,equ>hel)"	"(RELIGION) THE WORLD OF THE DEAD"	"HE DIDN'T WANT TO GO TO HELL WHEN HE DIED"	{n}	0,auto;
[ablandabrevas]	{n}	"goldbrick(icl>idler>thing)"	"AN IDLE WORTHLESS PERSON"	""	{n}	0,auto;
[ablandarse]	{v}	"mellow(icl>change>occur,obj>thing)"	"BECOME MORE RELAXED, EASYGOING, OR GENIAL"	"WITH AGE, HE MELLOWED"	{v}	0,auto;
[ablandarse]	{v}	"mellow(icl>soften>do,agt>thing,obj>thing)"	"SOFTEN, MAKE MELLOW"	"AGE AND EXPERIENCE MELLOWED HIM OVER THE YEARS"	{v}	0,auto;
[ablandarse]	{v}	"melt(icl>soften>occur,obj>person)"	""	"MELT WITH PITY"	{v}	0,auto;
[ablandar]	{v}	"weaken(icl>enfeeble>do,agt>thing,obj>thing)"	"LESSEN THE STRENGTH OF"	"LACK OF FOOD WEAKENED HIS STRENGTH"	{v}	0,auto;
[abnegación]	{n}	"abnegation(icl>selflessness>thing)"	"RENUNCIATION OF YOUR OWN INTERESTS IN FAVOR OF THE INTERESTS OF OTHERS"	""	{n}	0,auto;
[abnegación]	{n}	"self-abnegation(icl>selflessness>thing,equ>abnegation)"	"RENUNCIATION OF YOUR OWN INTERESTS IN FAVOR OF THE INTERESTS OF OTHERS"	""	{n}	0,auto;
[abnegación]	{n}	"self-denial(icl>selflessness>thing,equ>abnegation)"	"RENUNCIATION OF YOUR OWN INTERESTS IN FAVOR OF THE INTERESTS OF OTHERS"	""	{n}	0,auto;
[abnegación]	{n}	"self-renunciation(icl>selflessness>thing,equ>abnegation)"	"RENUNCIATION OF YOUR OWN INTERESTS IN FAVOR OF THE INTERESTS OF OTHERS"	""	{n}	0,auto;
[abochornar]	{v}	"attaint(icl>do,equ>dishonor,agt>thing,obj>thing)"	"BRING SHAME OR DISHONOR UPON"	"HE DISHONORED HIS FAMILY BY COMMITTING A SERIOUS CRIME"	{v}	0,auto;
[abochornar]	{v}	"disgrace(icl>do,equ>dishonor,agt>thing,obj>thing)"	"BRING SHAME OR DISHONOR UPON"	"HE DISHONORED HIS FAMILY BY COMMITTING A SERIOUS CRIME"	{v}	0,auto;
[abochornar]	{v}	"dishonour(icl>do,equ>dishonor,agt>thing,obj>thing)"	"BRING SHAME OR DISHONOR UPON"	"HE DISHONORED HIS FAMILY BY COMMITTING A SERIOUS CRIME"	{v}	0,auto;
[abochornar]	{v}	"shame(icl>arouse>do,agt>thing,obj>thing)"	"CAUSE TO BE ASHAMED"	""	{v}	0,auto;
[abochornar]	{v}	"shame(icl>compel>do,agt>person,obj>person,gol>thing)"	"COMPEL THROUGH A SENSE OF SHAME"	"SHE SHAMED HIM INTO MAKING AMENDS"	{v}	0,auto;
[abochornar]	{v}	"shame(icl>do,equ>dishonor,agt>thing,obj>person,gol>thing)"	"BRING SHAME OR DISHONOR UPON"	"HE DISHONORED HIS FAMILY BY COMMITTING A SERIOUS CRIME"	{v}	0,auto;
[abogado]	{n}	"attorney(icl>professional>thing,equ>lawyer)"	"A PROFESSIONAL PERSON AUTHORIZED TO PRACTICE LAW"	"CONDUCTS LAWSUITS OR GIVES LEGAL ADVICE"	{n}	0,auto;
[abogado]	{n}	"lawyer(icl>professional>thing)"	"A PROFESSIONAL PERSON AUTHORIZED TO PRACTICE LAW"	"CONDUCTS LAWSUITS OR GIVES LEGAL ADVICE"	{n}	0,auto;
[abogar]	{v}	"defend(icl>fight>do,equ>protect)"	"PROTECT AGAINST AN ATTACK"	"TO DEFEND ONESELF FROM A DOG WITH A STICK"	{v}	0,auto;
[abogar]	{v}	"recommend(icl>propose>do,cob>uw,agt>person,obj>uw,rec>person)"	"ADVISE AS THE BEST COURSE OR CHOICE"	"TO RECOMMEND SMB (REC) TO DO (OBJ) SMTH"	{v}	0,auto;
[abogar]	{v}	"urge(icl>prompt>do,agt>person,obj>person,pur>uw)"	"PUSH FOR SOMETHING"	"SHE URGED ME TO ACCEPT THE COMPROMISE."	{v}	0,auto;
[abolengo]	{n}	"filiation(icl>inheritance>thing,equ>ancestry)"	"INHERITED PROPERTIES SHARED WITH OTHERS OF YOUR BLOODLINE"	""	{n}	0,auto;
[abominable]	{a}	"gross(icl>adj,equ>crying)"	"CONSPICUOUSLY AND OUTRAGEOUSLY BAD OR REPREHENSIBLE"	"GROSS INEPTITUDE"	{a}	0,auto;
[abominable]	{a}	"rank(icl>adj,equ>crying)"	"CONSPICUOUSLY AND OUTRAGEOUSLY BAD OR REPREHENSIBLE"	"RANK TREACHERY"	{a}	0,auto;
[abominación]	{n}	"abomination(icl>hate>thing,equ>abhorrence)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[abominación]	{n}	"detestation(icl>hate>thing,equ>abhorrence)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[abominación]	{n}	"execration(icl>hate>thing,equ>abhorrence)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[abominar]	{v}	"abhor(icl>hate>do,agt>thing,obj>thing)"	"FIND REPUGNANT"	"I LOATHE THAT MAN"	{v}	0,auto;
[abominar]	{v}	"abominate(icl>hate>do,equ>abhor,agt>thing,obj>thing)"	"FIND REPUGNANT"	"I LOATHE THAT MAN"	{v}	0,auto;
[abominar]	{v}	"execrate(icl>hate>do,equ>abhor,agt>thing,obj>thing)"	"FIND REPUGNANT"	"I LOATHE THAT MAN"	{v}	0,auto;
[abominar]	{v}	"loathe(icl>hate>do,equ>abhor,agt>thing,obj>thing)"	"FIND REPUGNANT"	"I LOATHE THAT MAN"	{v}	0,auto;
[abonar]	{v}	"credit(icl>account>do,agt>thing,obj>thing)"	"ACCOUNTING: ENTER AS CREDIT"	"WE CREDIT YOUR ACCOUNT WITH100"	{v}	0,auto;
[abonar]	{v}	"credit(icl>impute>do,agt>thing,obj>thing,gol>thing)"	"GIVE SOMEONE CREDIT FOR SOMETHING"	"WE CREDITED HER FOR SAVING OUR JOBS"	{v}	0,auto;
[abonar]	{v}	"fertilize(icl>enrich>do,cob>thing,agt>thing,obj>thing)"	"PROVIDE WITH FERTILIZERS OR ADD NUTRIENTS TO"	"WE SHOULD FERTILIZE SOIL IF WE WANT TO GROW HEALTHY PLANTS"	{v}	0,auto;
[abonar]	{v}	"manure(icl>spread>do,agt>thing,obj>thing)"	"SPREAD MANURE, AS FOR FERTILIZATION"	""	{v}	0,auto;
[abonar]	{v}	"muck(icl>spread>do,agt>person)"	"TO SPREAD MANURE"	"TO MUCK THE FIELD (OBJ)"	{v}	0,auto;
[abonar]	{v}	"pay(icl>give_money>do,cob>thing,rsn>thing,agt>volitional_thing,obj>money,rec>thing)"	"GIVE MONEY, USUALLY IN EXCHANGE FOR GOODS OR SERVICES"	"I PAYD HIM FOUR DOLLARS (OBJ) FOR THIS SANDWICH (PUR)"	{v}	0,auto;
[abono]	{n}	"credit(icl>entry>thing,ant>debit)"	"AN ACCOUNTING ENTRY ACKNOWLEDGING INCOME OR CAPITAL ITEMS"	""	{n}	0,auto;
[abono]	{n}	"defrayal(icl>commerce>thing,equ>payment,ant>nonpayment)"	"THE ACT OF PAYING MONEY"	""	{n}	0,auto;
[abono]	{n}	"defrayment(icl>commerce>thing,equ>payment,ant>nonpayment)"	"THE ACT OF PAYING MONEY"	""	{n}	0,auto;
[abono]	{n}	"fertilizer(icl>chemical>thing)"	"ANY SUBSTANCE SUCH AS MANURE OR A MIXTURE OF NITRATES USED TO MAKE SOIL MORE FERTILE"	""	{n}	0,auto;
[abono orgánico]	{n}	"mulch(icl>protective_covering>thing)"	"A PROTECTIVE COVERING OF ROTTING VEGETABLE MATTER SPREAD TO REDUCE EVAPORATION AND SOIL EROSION"	""	{n}	0,auto;
[abordar]	{v}	"deal(icl>relate>be,obj>thing,aoj>thing)"	"DISCUSS OR TREAT A SUBJECT"	"THIS BOOK (AOJ) DEALS WITH THE FAR EAST (OBJ)"	{v}	0,auto;
[abordar]	{v}	"handle(icl>do,equ>discuss,agt>thing,obj>thing)"	"TO DEAL WITH IN WRITING OR SPEAKING"	"THE AUTHOR (AGT) HANDLES THIS THEME (OBJ) IN A MASTERLY MANNER"	{v}	0,auto;
[abordar]	{v}	"tackle(icl>attack>do,agt>thing,obj>thing)"	"SEIZE AND THROW DOWN AN OPPONENT PLAYER, WHO USUALLY CARRIES THE BALL"	""	{v}	0,auto;
[abordar]	{v}	"tackle(icl>face>do,agt>person,obj>uw)"	"TO TRY TO DEAL WITH A DIFFICULT PROBLEM"	"I'LL (AGT) TACKLE THIS DIFFICULT TASK (OBJ)"	{v}	0,auto;
[abordar]	{v}	"take_on(icl>confront>do,equ>undertake,agt>thing,obj>thing)"	"ACCEPT AS A CHALLENGE"	"I'LL TACKLE THIS DIFFICULT TASK"	{v}	0,auto;
[abordar]	{v}	"treat(icl>broach>do,equ>cover,agt>thing,obj>thing)"	"DEAL WITH VERBALLY OR IN SOME FORM OF ARTISTIC EXPRESSION"	"THIS BOOK DEALS WITH INCEST"	{v}	0,auto;
[abordar]	{v}	"undertake(icl>confront>do,agt>thing,obj>thing)"	"ACCEPT AS A CHALLENGE"	"I'LL TACKLE THIS DIFFICULT TASK"	{v}	0,auto;
[aborigen]	{a}	"autochthonal(icl>adj)"	"ORIGINATING WHERE IT IS FOUND"	"THE AUTOCHTHONAL FAUNA OF AUSTRALIA INCLUDES THE KANGAROO"	{a}	0,auto;
[aborigen]	{a}	"endemic(icl>adj,equ>autochthonal)"	"ORIGINATING WHERE IT IS FOUND"	"ENDEMIC FOLKWAYS"	{a}	0,auto;
[aborrecer]	{v}	"detest(icl>dislike>do,equ>hate,agt>thing,obj>thing)"	"DISLIKE INTENSELY"	"FEEL ANTIPATHY OR AVERSION TOWARDS"	{v}	0,auto;
[aborrecer]	{v}	"hate(icl>dislike>be,equ>detest,rsn>uw,obj>uw,aoj>person)"	"DISLIKE INTENSELY"	"SHE HATED HIM FOR BEING SO HAPPY"	{v}	0,auto;
[aborrecimiento]	{n}	"abhorrence(icl>hate>thing)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[aborrecimiento]	{n}	"detestation(icl>hate>thing,equ>abhorrence)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[aborrecimiento]	{n}	"execration(icl>hate>thing,equ>abhorrence)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[aborrecimiento]	{n}	"loathing(icl>hate>thing,equ>abhorrence)"	"HATE COUPLED WITH DISGUST"	""	{n}	0,auto;
[abortar]	{v}	"abort(icl>end>do,agt>thing,obj>thing)"	"TERMINATE BEFORE COMPLETION"	"ABORT THE MISSION"	{v}	0,auto;
[aborto]	{n}	"freak(icl>mutant>thing)"	"A PERSON OR ANIMAL THAT IS MARKEDLY UNUSUAL OR DEFORMED"	""	{n}	0,auto;
[abra]	{n}	"inlet(icl>body_of_water>thing)"	"AN ARM OFF OF A LARGER BODY OF WATER (OFTEN BETWEEN ROCKY HEADLANDS)"	""	{n}	0,auto;
[abra]	{n}	"recess(icl>body_of_water>thing,equ>inlet)"	"AN ARM OFF OF A LARGER BODY OF WATER (OFTEN BETWEEN ROCKY HEADLANDS)"	""	{n}	0,auto;
[abrasador]	{a}	"acid(icl>adj,equ>acerb)"	"HARSH OR CORROSIVE IN TONE"	"A BARRAGE OF ACID COMMENTS"	{a}	0,auto;
[abrasador]	{a}	"caustic(icl>adj,equ>acerb)"	"HARSH OR CORROSIVE IN TONE"	"CAUSTIC JOKES ABOUT POLITICAL ASSASSINATION, TALK-SHOW HOSTS AND MEDICAL ETHICS"	{a}	0,auto;
[abrasarse]	{v}	"burn(icl>create>do,com>damage,agt>thing,obj>thing)"	"BURN WITH HEAT, FIRE, OR RADIATION"	"THE IRON (AGT) BURNT A HOLE (OBJ) IN MY DRESS"	{v}	0,auto;
[abrasar]	{v}	"bite(icl>ache>be,obj>animate_thing,aoj>thing)"	"CAUSE A SHARP OR STINGING PAIN OR DISCOMFORT"	"THE SUN BITES HIS FACE"	{v}	0,auto;
